Cantidad,Codigo
4,01011000010000110101000101011000
3,010101000101101001000011
4,01001101010101000101010001000111
3,010101000101101001000101
3,010101000101101001000110
4,01001000010001010100011101001010
3,010000110101100001010111
4,01011010010010010101101001011010
4,01011000010000110101010001010101
3,010101000101101001001100
3,010101000101101001001110
4,01010101010010110100110101000011
3,010101000101101001010011
3,010000110101100101000010
3,010101000101101001010010
3,010000110101100101000110
3,010101000101101001011000
4,01010101010010110100110101001001
3,010101000101101001011010
3,010000110101100101001110
4,01010100010010000100101001010011
3,010000110101100101010000
4,01001100010100010101010001001100
4,01000011010101110101100101000110
4,01001101010101000101010101010010
4,01001101010101000101010101010011
3,010000110101100101011000
4,01001100010100010101001001010011
3,010000110101100101011010
3,010000110101101001000010
4,01000010010000110101011001001000
3,010000110101101001000011
3,010000110101101001000101
4,01000110010100000100001001000110
4,01010100010110010100101001001101
4,01000010010101000101011101010100
4,01000010010000110101011001000011
3,010000110101101001001001
4,01001111010010010101101001010000
3,010000110101101001001110
4,01010010010000100100001101001101
4,01001001010110010100101101011010
4,01001111010010010101101001011000
4,01000101010011010100000101011001
4,01000010010101000101100101000101
4,01000111010000100100011001010000
4,01010100010010000100101101010111
4,01001101010000110101011101010111
4,01000001010100010101010101010010
4,01001011010011100101001101000110
4,01001001010010000100110101000010
4,01001100010100010101011001000110
4,01000001010100010101010101001100
4,01000001010100010101010101001001
4,01010100010110010100111001000101
4,01001011010011100101001101001111
4,01010010010100110100100001000010
4,01000010010000110101100001010110
4,01000010010000110101100001001100
4,01011001010001100101100001010000
4,01000001010100010101011001010100
4,01001101010101000101100001000101
4,01010101010010110100111001001101
4,01010101010010110100111001001010
4,01010011010101100100100101010111
4,01000111010000100100011001001000
4,01010011010001010100101101001000
4,01000100010010100100000101010000
4,01000111010100110100101001010101
4,01010011010101100100110001011001
4,01000001010100010101100101000111
4,01000101010011010100001101000101
4,01000001010100010101100001011010
4,01010011010001010100101001001111
4,01010101010010110101000001001110
3,010101010100000101000101
4,01001001010110010101001001000100
3,010101010100000101001101
4,01011010010010100100000101011010
3,010101010100000101010000
4,01001001010110010101001001000110
3,010101010100000101010011
4,01001000010001010100110101010110
4,01000101010011010100011001000110
3,010101010100000101010111
3,010101010100000101011001
3,010101010100000101011010
4,01010111010100010101100101011010
4,01001010010010110101010001001001
3,010101010100001001000001
3,010101010100001001000011
3,010101010100001001000110
4,01000101010011010100011001010111
4,01000111010000100100101101001000
4,01000100010010100100001101010111
4,01001011010011100101011101001101
3,010101010100001001000111
4,01010010010100110100110001000100
4,01001111010010100100000101000111
3,010101010100001001010011
3,010101010100001001010110
3,010001000100000101000110
3,010001000100000101001010
3,010101010100001001011001
4,01011000010000110101100101010010
3,010001000100000101001110
3,010001000100000101001101
3,010001000100000101010000
3,010101010100001101000010
4,01001001010110010101000101010101
4,01010001010100000100011101011001
4,01001101010000110101101001010111
3,010101010100001101000111
4,01011010010010100100000101000011
4,01000100010010100100001001010101
3,010001000100000101010111
3,010001000100000101011001
4,01010101010010110101001001010110
3,010101010100001101010001
3,010101010100001101010011
4,01000111010100110100111001000111
3,010001000100001001000011
3,010101010100001101010101
3,010001000100001001000100
4,01010011010001010100111101001100
3,010101010100001101011001
4,01010100010110010101001101011001
4,01010000010011010100011101010100
3,010001000100001001001110
3,010001000100001001010001
3,010101010100010001000001
4,01001110010110000100001101001001
3,010101010100010001000100
3,010001000100001001010111
3,010001000100001001010110
4,01010100010110010101010001001101
3,010101010100010001000111
4,01010110010011100101100001010010
3,010001000100001001011000
4,01010010010000100100110001010111
4,01001001010110010101010101000001
4,01010011010001010100111101010110
4,01010100010110010101010001000111
3,010101010100010001001111
3,010001000100001101000100
3,010101010100010001010011
3,010101010100010001010111
3,010101010100010001011010
3,010001000100001101001110
4,01000110010100000100101001001111
3,010001000100001101001101
3,010101010100010101000001
3,010101010100010101000010
3,010001000100001101010110
3,010001000100001101011000
3,010101010100010101001001
3,010001000100001101010111
4,01011010010010100100001101000011
3,010001000100001101011010
4,01010010010100110100111101010010
3,010101010100010101010010
3,010101010100010101010101
4,01010100010110010101010101010010
3,010101010100010101010100
3,010101010100010101011001
4,01001000010101100101001101010000
3,010001000100010001001010
3,010101010100011001000010
4,01001001010010000101010101001000
4,01000111010100110101000001010100
3,010001000100010001010011
3,010001000100010001010101
3,010001000100010001010111
4,01000011010001110100001101000010
3,010101010100011001010000
4,01010001010100000100101101010010
3,010101010100011001010001
4,01010010010000100100110101000001
3,010001000100010101000100
4,01001111010010100100010101010001
4,01001110010001110100001001010000
3,010101010100011001010110
3,010101010100011001011000
3,010001000100010101000111
4,01001110010001110100001001010101
3,010001000100010101001010
4,01001010010010110101011101000001
3,010001000100010101001001
3,010001000100010101001100
4,01011001010001110100000101011000
3,010001000100010101010000
3,010101010100011101000001
3,010101010100011101000011
4,01011010010010100100010101010000
3,010001000100010101010011
3,010001000100010101010110
3,010001000100010101010101
3,010101010100011101001011
3,010001000100010101011010
3,010101010100011101001101
4,01010100010010000101001101011010
4,01010001010100000100110001000111
4,01010001010100000100111001010011
4,01010101010010110101100101000011
3,010001000100011001001000
4,01011001010110000100011001001010
3,010001000100011001010001
4,01010001010100000100111001010111
4,01011000010101010100001101001100
3,010001000100011001010000
3,010101010100100001000011
4,01011000010001000100001001010000
3,010001000100011001010100
4,01000100010010100100100101010111
4,01001000010001010101010001001100
3,010001000100011001011010
3,010101010100100001001011
3,010101010100100001010000
4,01011000010001000100001001001100
2,0100000101000001
2,0100000101000010
3,010101010100100001010011
2,0100000101000011
2,0100000101000100
2,0100000101000101
3,010101010100100001011000
4,01011010010010100100011101000101
2,0100000101000110
2,0100000101000111
2,0100000101001000
3,010001000100011101001001
2,0100000101001001
4,01001101010001000100000101010110
2,0100000101001010
3,010001000100011101001011
2,0100000101001011
2,0100000101001100
4,01010100010010000101010101001100
2,0100000101001101
2,0100000101001110
4,01010010010000100100111101000111
2,0100000101001111
3,010001000100011101010010
2,0100000101010000
4,01000101010011010100101101010010
2,0100000101010001
3,010101010100100101000101
2,0100000101010010
2,0100000101010011
3,010001000100011101010110
3,010101010100100101000111
2,0100000101010100
2,0100000101010101
4,01011001010001110100010001010010
2,0100000101010110
4,01011000010101010100001101000010
2,0100000101010111
4,01000001010100100100000101011000
4,01001110010110000100011001001110
2,0100000101011000
4,01000010010001000100001101001001
3,010101010100100101001101
2,0100000101011001
2,0100000101011010
4,01010001010100000100111001001011
3,010001000100100001000001
4,01000110010100000100111101000100
2,0100001001000001
2,0100001001000010
3,010101010100100101010101
4,01000100010010100100101101000110
2,0100001001000011
3,010101010100100101010100
2,0100001001000100
2,0100001001000101
2,0100001001000110
2,0100001001000111
4,01001111010010100100101001001111
3,010101010100100101011000
2,0100001001001000
2,0100001001001001
4,01010100010110010101100101010100
3,010101010100100101011010
2,0100001001001010
2,0100001001001011
4,01000100010010100100101101001110
2,0100001001001100
2,0100001001001101
2,0100001001001110
3,010001000100100001010001
2,0100001001001111
4,01001100010100100100001101001011
3,010001000100100001010000
2,0100001001010000
4,01001111010010100100101001011010
2,0100001001010001
2,0100001001010010
3,010001000100100001010101
2,0100001001010011
3,010101010100101001000101
2,0100001001010100
3,010001000100100001010111
2,0100001001010101
2,0100001001010110
2,0100001001010111
2,0100001001011000
3,010101010100101001001100
2,0100001001011001
3,010001000100100001011010
2,0100001001011010
4,01001100010100100100001101010101
4,01011000010001000100010001001100
4,01000100010010100100110001000011
2,0100001101000001
2,0100001101000010
2,0100001101000011
2,0100001101000100
2,0100001101000101
2,0100001101000110
2,0100001101000111
3,010101010100101001011010
3,010001000100100101001010
2,0100001101001000
2,0100001101001001
2,0100001101001010
4,01001111010010100100100101010000
2,0100001101001011
2,0100001101001100
3,010001000100100101001101
4,01000010010001000100010101011001
2,0100001101001101
4,01000111010100110101001101010010
3,010101010100101101000001
3,010001000100100101010000
4,01010111010100100100000101001001
2,0100001101001110
2,0100001101001111
2,0100001101010000
3,010101010100101101000010
2,0100001101010001
2,0100001101010010
3,010001000100100101010011
2,0100001101010011
2,0100001101010100
2,0100001101010101
2,0100001101010110
2,0100001101010111
3,010001000100100101011010
4,01010100010110010101100101000110
2,0100001101011000
4,01010101010010110101101001010110
2,0100001101011001
2,0100001101011010
3,010101010100101101001110
2,0100010001000001
2,0100010001000010
4,01001000010101100101011101000101
2,0100010001000011
3,010001000100101001000111
2,0100010001000100
4,01000011010001110100101001000101
4,01001101010001000100011001010100
2,0100010001000101
2,0100010001000110
2,0100010001000111
4,01000110010100000101001101001011
2,0100010001001000
2,0100010001001001
3,010101010100101101011010
2,0100010001001010
2,0100010001001011
3,010001000100101001001100
